,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,time
66,1.7227175130428098e-06,6.93409546525628e-07,0.0,4.577845080935373e-08,2.9450560570769263e-08,0.0,0.4333076131829461,0.951111104125998,0.0,-0.015060805638613525,0.008185726788459823,0.0,0.4307938469497876,0.951116558694999,0.0,-0.015042299678780237,0.007576885089083754,0.0,66
67,1.768663260209288e-06,7.232354793781215e-07,0.0,4.611304090137344e-08,3.020124355804728e-08,0.0,0.41819087469189836,0.959173243332495,0.0,-0.015172644836578089,0.007938566338942377,0.0,0.41576894612721527,0.9585776011103836,0.0,-0.015009578285570813,0.007345669018048627,0.0,67
68,1.8149370778940345e-06,7.538139033697114e-07,0.0,4.6434593102865836e-08,3.095554329302859e-08,0.0,0.4029644804737564,0.9669874094817852,0.0,-0.015280115036788406,0.007689787703493604,0.0,0.4007757844244241,0.965824470075569,0.0,-0.014979021885805492,0.0071479568238214455,0.0,68
69,1.8615259269113527e-06,7.8514831378435e-07,0.0,4.6743104796410053e-08,3.1713216873941335e-08,0.0,0.38763285837724376,0.9745520356725494,0.0,-0.015383101016059733,0.007439494900867726,0.0,0.3858074648593085,0.9728897921474383,0.0,-0.014959892947154817,0.006981875760555417,0.0,69
70,1.9084167678807484e-06,8.172419639731829e-07,0.0,4.703857820958862e-08,3.247402333627268e-08,0.0,0.37220054734626995,0.9818656773238054,0.0,-0.015481496719665524,0.007187827354861156,0.0,0.37084809699474797,0.9798028125690503,0.0,-0.014960841996074593,0.006842633012451721,0.0,70
71,1.9555965660171473e-06,8.500978673409721e-07,0.0,4.732102030561301e-08,3.3237723751049004e-08,0.0,0.356672180621371,0.9889270462983919,0.0,-0.015575219724311631,0.006934956755847115,0.0,0.355874028396016,0.9865865776795173,0.0,-0.014988733166294635,0.006722767258147674,0.0,71
72,2.0030522958118593e-06,8.837187994292102e-07,0.0,4.7590442674123764e-08,3.4004081319795245e-08,0.0,0.34105245546584767,0.9957350378985833,0.0,-0.015664223395579293,0.006681076600006799,0.0,0.3408561705349786,0.9932556920730147,0.0,-0.015047656500046915,0.006612993431267385,0.0,72
73,2.050770945604605e-06,9.181073000920726e-07,0.0,4.7846861422407506e-08,3.477286146516052e-08,0.0,0.3253460941112625,1.0022887445249966,0.0,-0.015748502554822005,0.006426386756494253,0.0,0.32576303886499,0.9998151535264536,0.0,-0.015138465994775105,0.006503450335257439,0.0,73
74,2.0987395220469285e-06,9.532656757602637e-07,0.0,4.809029706684452e-08,3.554383191609588e-08,0.0,0.3095578035108074,1.0085874535721224,0.0,-0.015828090973052378,0.006171077741284541,0.0,0.31056389238847415,1.0062604623896891,0.0,-0.015258979669874717,0.006384972163838452,0.0,74
75,2.1469450544569606e-06,9.891960017868584e-07,0.0,4.8320774424120395e-08,3.631676278677606e-08,0.0,0.29369224120818427,1.0146306318468834,0.0,-0.015903052427307534,0.0059153191942356706,0.0,0.29523138079889505,1.0125788203983035,0.0,-0.015404701066305999,0.006250019729914207,0.0,75
76,2.195374599065023e-06,1.0259001248687354e-06,0.0,4.853832250170233e-08,3.7091426649002575e-08,0.0,0.2777539915992284,1.0204179019592736,0.0,-0.01597346916647436,0.0056592546545745845,0.0,0.2797433527553774,1.0187509777087527,0.0,-0.01556975056012514,0.006093101697984294,0.0,76
77,2.244015243149147e-06,1.063379665537223e-06,0.0,4.874297438725424e-08,3.786759859835509e-08,0.0,0.26174755306960434,1.025949016593643,0.0,-0.016039431474339307,0.00540300194299058,0.0,0.2640837861653159,1.0247532497340242,0.0,-0.015747707772192313,0.005910741850008388,0.0,77
78,2.292854109059406e-06,1.1016360207120425e-06,0.0,4.893476713691975e-08,3.8645056314692636e-08,0.0,0.2456773337774748,1.0312238349491762,0.0,-0.016101030363579964,0.005146656875829574,0.0,0.24824302122344288,1.0305593565669484,0.0,-0.015932200341063248,0.005701176603526052,0.0,78
79,2.341878358130024e-06,1.140670366313279e-06,0.0,4.9113741662626555e-08,3.9423580117713493e-08,0.0,0.22954765285653222,1.0362423033396628,0.0,-0.016158353657383356,0.004890297946369262,0.0,0.23221755742930067,1.0361419239356846,0.0,-0.016117218271707395,0.005463974329527552,0.0,79
80,2.39107519447842e-06,1.1804836599267801e-06,0.0,4.9279942618705796e-08,4.020295301822895e-08,0.0,0.21336274416043025,1.0410044400505083,0.0,-0.016211484632087134,0.004633990371150954,0.0,0.21600964780105214,1.041473637881102,0.0,-0.01629722082289893,0.005199706216359888,0.0,80
